test_index,true_class,bp_positive_probability,dfa_positive_probability,bp_prediction,dfa_prediction,bp_correct,dfa_correct,bp_raw_cam_min,bp_raw_cam_max,dfa_raw_cam_min,dfa_raw_cam_max,excluded,exclusion_reason,image_iou_top10,image_iou_top20,image_spearman,image_bp_constant,image_dfa_constant,image_bp_finite,image_dfa_finite,image_valid,native_iou_top10,native_iou_top20,native_spearman,native_bp_constant,native_dfa_constant,native_bp_finite,native_dfa_finite,native_valid
15794,0,0.05570739135,0.3418448567,0,0,True,True,-0.00631707767,0.004612553865,-0.02435962111,0.01774362102,False,,0.01766004415,0.09403737763,0.03640219746,False,False,True,True,True,0.03820224719,0.1121833534,0.02336633631,False,False,True,True,True
15795,0,0.1187190935,0.4117494822,0,0,True,True,-0.009100516327,0.006752992049,-0.0007512014126,0.00178088923,False,,0.09958258795,0.1428571429,0.01190892586,False,False,True,True,True,0.0973871734,0.1439205955,-0.006997664544,False,False,True,True,True
15796,0,0.2947231233,0.4735302627,0,0,True,True,-0.006875151303,0.009199116379,-0.003612776753,0.002698763506,False,,0.1022115959,0.1400309119,0.02041494353,False,False,True,True,True,0.08196721311,0.120291616,-0.03421309963,False,False,True,True,True
15797,0,0.004240058828,0.2004705369,0,0,True,True,-0.003552336246,0.0001651961938,-0.02356643602,0.02041383646,False,,0.1354679803,0.1771465049,0.03874848989,False,False,True,True,True,0.09219858156,0.4294573643,0.009939297709,False,False,True,True,True
15798,0,0.8925043941,0.547139287,1,1,False,False,-0.005959067959,0.007850915194,-0.01172295026,0.03505776078,False,,0.06466512702,0.1230207065,0.001468757407,False,False,True,True,True,0.06451612903,0.1368680641,0.0191394303,False,False,True,True,True
15799,0,0.1731610894,0.4130667746,0,0,True,True,-0.005677624606,0.005177934654,-0.003564500017,0.007968777791,False,,0.06589595376,0.1386230318,0.07502956864,False,False,True,True,True,0.06451612903,0.1396786156,0.05111210965,False,False,True,True,True
15800,0,0.0005912589841,0.2411235571,0,0,True,True,-0.008159311488,0.0007395909051,-0.02133739181,0.0213451758,False,,0.1230207065,0.1216545012,0.1067907892,False,False,True,True,True,0.08450704225,0.08598351001,0.1017195371,False,False,True,True,True
15801,0,0.0001595200883,0.2432416826,0,0,True,True,-0.007260913495,0.0007596846553,-0.003123478033,0.004801605828,False,,0.09306461174,0.2036553525,0.03302029387,False,False,True,True,True,0.1,0.2442645074,0.03593341067,False,False,True,True,True
15802,0,9.760594367e-06,0.3778583407,0,0,True,True,-0.007750086021,0.0006338654784,-0.001024924219,0.001558491495,False,,0.1128545564,0.1835686778,0.02917903985,False,False,True,True,True,0.1105769231,0.1582914573,-0.003804104102,False,False,True,True,True
15803,0,0.0005934615037,0.2023040652,0,0,True,True,-0.009018796496,0.0005591214867,-0.01365162153,0.01559559163,False,,0.08343125734,0.1081730769,-0.06877318365,False,False,True,True,True,0.05963302752,0.1896774194,-0.03561595813,False,False,True,True,True
15804,0,0.004621151835,0.2660608292,0,0,True,True,-0.005595022812,0.001709401724,-0.02002016827,0.01485474221,False,,0.118253487,0.2220013254,0.1470013399,False,False,True,True,True,0.1407407407,0.4634920635,0.09033746396,False,False,True,True,True
15805,0,0.0008135007229,0.4339184463,0,0,True,True,-0.01448476035,0.004493371584,-0.003187580965,0.01067934372,False,,0.064050779,0.1719097553,0.08313484601,False,False,True,True,True,0.0973871734,0.1525,0.07683615705,False,False,True,True,True
15806,0,0.0003654296743,0.364511013,0,0,True,True,-0.006229144521,0.003495863173,-0.003960690461,0.006113111973,False,,0.1619407687,0.2569870484,0.1354260695,False,False,True,True,True,0.1240875912,0.1866151866,0.101683374,False,False,True,True,True
15807,0,0.004266694188,0.3223124743,0,0,True,True,-0.01756810769,0.004140174016,-0.008656598628,0.009910833091,False,,0.06712962963,0.1111780657,-0.01925123684,False,False,True,True,True,0.06451612903,0.1148730351,-0.0364841369,False,False,True,True,True
15808,0,0.01516309287,0.3193541467,0,0,True,True,-0.004750380758,0.001497925725,-0.01440767944,0.01022285316,False,,0.04713231119,0.1015531661,-0.005562641853,False,False,True,True,True,0.04288939052,0.161209068,-0.01758540149,False,False,True,True,True
15809,0,0.004417940043,0.2469459176,0,0,True,True,-0.003926020116,0.0003347781603,-0.01720541716,0.01741014421,False,,0.1305947272,0.1950745301,0.1126630645,False,False,True,True,True,0.08705882353,0.4076335878,0.06871471598,False,False,True,True,True
15810,0,0.2266450673,0.6323152781,0,1,True,False,-0.006347204559,0.006308877841,-0.003878520103,0.00533711724,False,,0.0418079096,0.08662345315,0.05836438408,False,False,True,True,True,0.05479452055,0.09631391201,0.03305809655,False,False,True,True,True
15811,0,0.001054729219,0.4114721715,0,0,True,True,-0.00919300504,0.001345784869,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
15812,0,0.01240608282,0.3720736206,0,0,True,True,-0.005607834551,0.004360411316,-0.002793604974,0.004074173048,False,,0.03712035996,0.08534432019,-0.09882290364,False,False,True,True,True,0.04054054054,0.09631391201,-0.04527103728,False,False,True,True,True
15813,0,0.01344554313,0.6308659911,0,1,True,False,-0.0112997517,0.00496878475,-0.002920469036,0.004482708871,False,,0.04121964992,0.1068427371,0.01052091688,False,False,True,True,True,0.05,0.09631391201,0.002326588233,False,False,True,True,True
15814,0,0.0201807227,0.287817508,0,0,True,True,-0.006828424986,0.003089430276,-0.01141088828,0.01681277156,False,,0.02729805014,0.07773232028,-0.08289844363,False,False,True,True,True,0.03820224719,0.1340713407,-0.05880863825,False,False,True,True,True
15815,0,0.05085608736,0.3832114041,0,0,True,True,-0.00612476375,0.00384716643,-0.002250676975,0.002040076535,False,,0.01766004415,0.05916140149,-0.2549858921,False,False,True,True,True,0.02666666667,0.06712962963,-0.1559634233,False,False,True,True,True
15816,0,7.127572462e-05,0.2217708826,0,0,True,True,-0.007839742117,0.001013734029,-0.00755821541,0.005300669931,False,,0.1285189718,0.2252491694,0.1233700075,False,False,True,True,True,0.1213592233,0.326618705,0.08655794611,False,False,True,True,True
15817,0,0.1466610581,0.5892337561,0,1,True,False,-0.004950548522,0.003535958007,-0.003857551608,0.007311048452,False,,0.08152492669,0.1704220882,0.190887826,False,False,True,True,True,0.07192575406,0.1439205955,0.1265699225,False,False,True,True,True
15818,0,0.008203336038,0.2516623735,0,0,True,True,-0.008995547891,0.002193636494,-0.01699086651,0.01740864106,False,,0.006001091107,0.09371293001,-0.07001401019,False,False,True,True,True,0.03355704698,0.1989596879,-0.04708964407,False,False,True,True,True
15819,0,0.001230376423,0.3906800151,0,0,True,True,-0.009757099673,0.002847927622,-0.001580365235,0.001128173433,False,,0.064050779,0.1410891089,0.03391652805,False,False,True,True,True,0.06697459584,0.1553884712,0.01066136667,False,False,True,True,True
15820,0,0.1487304568,0.377431035,0,0,True,True,-0.006192858797,0.006600029767,-0.001148552052,0.001544848201,False,,0.07962529274,0.1663504111,0.1000890102,False,False,True,True,True,0.08196721311,0.174522293,0.1331622643,False,False,True,True,True
15821,0,0.02051984146,0.4114721715,0,0,True,True,-0.0069047953,0.004786849953,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
15822,0,0.02821512148,0.2383223176,0,0,True,True,-0.007067573257,0.01217560656,-0.01141318772,0.0128742056,False,,0.06836616454,0.11859266,0.001849032445,False,False,True,True,True,0.06206896552,0.08854781582,0.02382150029,False,False,True,True,True
15823,0,0.3194079697,0.4114721715,0,0,True,True,-0.006960085593,0.0172052402,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
15824,0,0.002697378164,0.3646447062,0,0,True,True,-0.006980979349,0.005404539406,-0.003234182252,0.004295941908,False,,0.04951622083,0.1045223121,-0.0003955855736,False,False,True,True,True,0.05963302752,0.1189320388,0.006010696084,False,False,True,True,True
15825,0,0.007800586987,0.1807700694,0,0,True,True,-0.00298769353,0.001313439338,-0.01472646464,0.01569309831,False,,0.08406819518,0.1449860292,0.04455556199,False,False,True,True,True,0.07192575406,0.3304473304,0.0336489406,False,False,True,True,True
15826,0,0.00151955185,0.2114855796,0,0,True,True,-0.004572438076,0.0006686292472,-0.01351411082,0.01387243718,False,,0.1115129596,0.1715374841,-0.07156036419,False,False,True,True,True,0.113253012,0.2020860495,-0.03807268652,False,False,True,True,True
15827,0,0.8409885764,0.3867909014,1,0,False,True,-0.006055925041,0.01135098748,-0.001490972238,0.00124881044,False,,0.08534432019,0.1075075075,-0.1750552646,False,False,True,True,True,0.08962264151,0.1068427371,-0.09817307744,False,False,True,True,True
15828,0,0.02960302681,0.2539667785,0,0,True,True,-0.006887957454,0.002914620563,-0.01002038084,0.01047173329,False,,0.06282420749,0.174522293,0.1722618989,False,False,True,True,True,0.06451612903,0.1481942715,0.09540142461,False,False,True,True,True
15829,0,0.0004797051661,0.3930835426,0,0,True,True,-0.01209940203,0.002581828507,-0.004462053999,0.002808669815,False,,0.1015531661,0.1206320267,0.07020889455,False,False,True,True,True,0.07192575406,0.0989272944,0.01185344235,False,False,True,True,True
15830,0,0.1356750131,0.4361168742,0,0,True,True,-0.006528354716,0.00544710923,-0.00246047345,0.003028202569,False,,0.09306461174,0.1467661692,0.004206554669,False,False,True,True,True,0.07943925234,0.1312883436,-0.03604007998,False,False,True,True,True
15831,0,0.000974918541,0.3250433505,0,0,True,True,-0.004275670275,0.0003992361599,-0.003030163702,0.003588009393,False,,0.09827278142,0.1862335156,-0.02306361952,False,False,True,True,True,0.1052631579,0.221192053,-0.0007100884057,False,False,True,True,True
15832,0,0.005120755173,0.5480726957,0,1,True,False,-0.01489970274,0.005902753212,-0.002817831235,0.004889659584,False,,0.06343713956,0.165981663,0.1596236039,False,False,True,True,True,0.05,0.1553884712,0.1253205628,False,False,True,True,True
15833,0,0.07836591452,0.4095653296,0,0,True,True,-0.006256611552,0.00697401166,-0.002096415497,0.001410508878,False,,0.05071225071,0.09794581721,-0.06560647963,False,False,True,True,True,0.05479452055,0.1015531661,-0.03452699254,False,False,True,True,True
15834,0,0.003134783823,0.2438329309,0,0,True,True,-0.006141467951,0.00687394198,-0.006579964887,0.009400122799,False,,0.03421200224,0.08470588235,-0.03964047108,False,False,True,True,True,0.04524886878,0.235924933,-0.0005845585485,False,False,True,True,True
15835,0,0.0005585036124,0.3693930805,0,0,True,True,-0.00745954318,0.002312353346,-0.0135840103,0.008494476788,False,,0.008201202843,0.1209726444,-0.1348390623,False,False,True,True,True,0.0243902439,0.2630136986,-0.08213718132,False,False,True,True,True
15836,0,0.04062315077,0.2216671407,0,0,True,True,-0.007435546257,0.00344666373,-0.01541600656,0.01423832029,False,,0.01263042284,0.08438694502,-0.07520000641,False,False,True,True,True,0.04054054054,0.07710280374,-0.0544300195,False,False,True,True,True
15837,0,0.001718160463,0.2954261303,0,0,True,True,-0.005288413726,0.001017092727,-0.01407075673,0.009175827727,False,,0.1121833534,0.2005208333,-0.002154858742,False,False,True,True,True,0.115942029,0.4162826421,0.01240682038,False,False,True,True,True
15838,0,0.02343256213,0.4200263917,0,0,True,True,-0.00975157693,0.006258981302,-0.003573671915,0.006198690739,False,,0.1496259352,0.1782747604,0.07294040961,False,False,True,True,True,0.113253012,0.153942428,0.01987345354,False,False,True,True,True
15839,0,0.0002181072632,0.3210028708,0,0,True,True,-0.007193149067,0.00203534402,-0.005415200721,0.003034915775,False,,0.1028708134,0.201694363,0.09676916124,False,False,True,True,True,0.07192575406,0.153942428,0.06276075974,False,False,True,True,True
15840,0,0.09653800726,0.7085965276,0,1,True,False,-0.007961706258,0.002846118994,-0.0109660048,0.02638445236,False,,0.07584597433,0.1572011296,0.08161763526,False,False,True,True,True,0.07441860465,0.1525,0.05907916506,False,False,True,True,True
15841,0,0.0008035490173,0.3413433731,0,0,True,True,-0.007238458842,0.005422626156,-0.002020385349,0.00271452032,False,,0.06712962963,0.2191735537,0.01709497241,False,False,True,True,True,0.06944444444,0.1775223499,0.01526875969,False,False,True,True,True
15842,0,0.0002004378621,0.3039028943,0,0,True,True,-0.01163197774,0.002718119649,-0.001764016924,0.00256313826,False,,0.05794606999,0.1704220882,-0.003263506336,False,False,True,True,True,0.05963302752,0.221192053,-0.001310944508,False,False,True,True,True
15843,0,0.003311849665,0.1362893283,0,0,True,True,-0.004174755886,0.002151114866,-0.02781548724,0.02532880753,False,,0.09958258795,0.1365177196,0.1790075426,False,False,True,True,True,0.08196721311,0.3381712627,0.104886476,False,False,True,True,True
15844,0,0.0002882143308,0.4127643406,0,0,True,True,-0.0123974178,0.002549735829,-0.00326035521,0.007043875754,False,,0.1081730769,0.1775223499,0.1190098539,False,False,True,True,True,0.0973871734,0.1656131479,0.06517993799,False,False,True,True,True
15845,0,0.03060333058,0.5972121358,0,1,True,False,-0.01319469884,0.008556021377,-0.008214115165,0.009226063266,False,,0.06037952846,0.1085061617,0.0419699896,False,False,True,True,True,0.05720823799,0.11352657,0.02334503495,False,False,True,True,True
15846,0,0.01625128277,0.43228513,0,0,True,True,-0.006620069034,0.007136084139,-0.003655372187,0.01354492549,False,,0.05371428571,0.1295558959,0.02850345777,False,False,True,True,True,0.05720823799,0.1257631258,0.03185674602,False,False,True,True,True
15847,1,0.7300313711,0.4114721715,1,0,True,False,-0.005496252328,0.01277029049,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
15848,0,0.00949677173,0.289239496,0,0,True,True,-0.004264431074,0.002298946725,-0.00618897425,0.006750328466,False,,0.02501389661,0.08438694502,-0.0872559873,False,False,True,True,True,0.03587443946,0.08470588235,-0.05644662704,False,False,True,True,True
15849,0,0.07688679546,0.3080701828,0,0,True,True,-0.009769402444,0.003505232511,-0.01718835905,0.01152141206,False,,0.05916140149,0.1396786156,0.07097002381,False,False,True,True,True,0.06451612903,0.1396786156,0.05039672578,False,False,True,True,True
15850,0,0.6514573097,0.7274050117,1,1,False,False,-0.0151156038,0.01221609116,-0.003475853242,0.00660268683,False,,0.02729805014,0.07396622015,-0.1504198244,False,False,True,True,True,0.03125,0.1002386635,-0.08738629428,False,False,True,True,True
15851,0,0.0004411677655,0.3946118653,0,0,True,True,-0.01088422257,0.001082945382,-0.001406057039,0.002189544495,False,,0.03828828829,0.0733410943,0.07518381306,False,False,True,True,True,0.04054054054,0.05251141553,0.0533231761,False,False,True,True,True
15852,0,6.603299698e-05,0.3135647774,0,0,True,True,-0.01195559371,0.002015229315,-0.006868046708,0.008729343303,False,,0.1223371881,0.2123602893,0.0356516559,False,False,True,True,True,0.1079136691,0.3209169054,0.004724138396,False,False,True,True,True
15853,1,0.7132579088,0.2568431497,1,0,True,False,-0.004377800506,0.00537935039,-0.01440762542,0.01452661399,False,,0.1068427371,0.2256563642,0.2932329599,False,False,True,True,True,0.113253012,0.2293333333,0.2001301611,False,False,True,True,True
15854,0,0.007201233413,0.4114721715,0,0,True,True,-0.008619882166,0.004261228722,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
15855,0,0.003127966309,0.2395651788,0,0,True,True,-0.003141177353,-0.0006522880867,-0.009107946418,0.008359659463,True,image_bp_constant_after_relu;native_bp_constant_after_relu,,,,True,False,True,True,False,,,,True,False,True,True,False
15856,0,0.06116060913,0.4114721715,0,0,True,True,-0.006198769435,0.006075348705,0,0,True,image_dfa_constant_after_relu;native_dfa_constant_after_relu,,,,False,True,True,True,False,,,,False,True,True,True,False
15857,0,0.403646946,0.4224621058,0,0,True,True,-0.006374368444,0.007683834061,-0.001742129563,0.002541754628,False,,0.03712035996,0.09761904762,-0.0327154038,False,False,True,True,True,0.04288939052,0.1068427371,-0.03370087637,False,False,True,True,True
15858,0,0.000223903,0.2595457733,0,0,True,True,-0.00922190398,0.001319619012,-0.01343309134,0.01182003506,False,,0.0989272944,0.1175757576,-0.01827927704,False,False,True,True,True,0.08196721311,0.1068427371,-0.02435668356,False,False,True,True,True
15859,1,0.552436769,0.405795157,1,0,True,False,-0.003605339909,0.005813636817,-0.0008490594919,0.0006476259441,False,,0.1115129596,0.1873792659,0.09536075643,False,False,True,True,True,0.1052631579,0.1700507614,0.1146727856,False,False,True,True,True
15860,1,0.837883234,0.6587286592,1,1,True,True,-0.006312455982,0.009882412851,-0.002228279132,0.00371472328,False,,0.06528018486,0.135118498,0.2328657505,False,False,True,True,True,0.07692307692,0.1382716049,0.1818336847,False,False,True,True,True
